Time of calculation: 20210907-191340; value of objective: -375.2607570704622;  acc=20;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.003;  cars=20;  i=0.05;  T=10
highway,name,dist_along_highway,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Viehdorf',110788.117558731,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,1.0,0.0,224.50317359982728,0.0,0.0,0.0,51.849538304251055,0.0,25545.0,92117.57063469278,1.0,224.50317359982728,0.0,51.849538304251055
A1,'Amstetten',110856.16706177368,1.0,1.0,25407.0,25407.0,56128.53142796268,56128.53142796268,1.0,1.0,1.0,292.53685697163417,292.53685697163417,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Parkplatz Zeillern’,115669.740972646,0.0,2.0,24685.0,0.0,24100.57479449837,0.0,-0.0,0.0,0.0,0.0,0.0,51.849538304251055,0.0,124.15126268774617,0.0,24685.0,24100.57479449837,-0.0,0.0,51.849538304251055,124.15126268774617
A1,'Oed',121902.04643123144,1.0,2.0,26849.692063066555,26849.692063066555,69822.67372138261,69822.67372138261,1.0,1.0,1.0,209.46802116414784,209.46802116414784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',127419.883969473,0.0,0.0,25773.0,0.0,60567.28709144443,0.0,1.0,1.0,0.0,305.85312396207945,0.0,124.15126268774617,0.0,0.0,0.0,25773.0,60567.28709144443,1.0,305.85312396207945,124.15126268774617,0.0
A1,'Haag',134904.5556513331,1.0,0.0,28172.0,28172.0,72532.38382040545,72532.38382040545,1.0,1.0,1.0,217.59715146121636,217.59715146121636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ennsblick',138438.777669938,0.0,2.0,27181.0,0.0,59900.9099344678,0.0,1.0,1.0,0.0,55.55146711565723,0.0,0.0,0.0,124.15126268774617,0.0,27181.0,59900.9099344678,1.0,55.55146711565723,0.0,124.15126268774617
A1,'Parkplatz Ennsdorf’,144219.521808836,0.0,2.0,26232.408315204048,0.0,30328.56812345904,0.0,1.0,1.0,0.0,172.4083802825046,0.0,124.15126268774617,0.0,42.728586775618695,0.0,26232.408315204048,30328.56812345904,1.0,172.4083802825046,124.15126268774617,42.728586775618695
A1,'Enns Süd',147777.689227296,1.0,1.0,29648.737115098505,29648.737115098505,86236.69930607454,86236.69930607454,1.0,1.0,1.0,258.71009791822365,258.71009791822365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',148036.797393782,0.0,1.0,29791.88732837659,0.0,22744.768825614865,0.0,-0.0,0.0,0.0,0.0,0.0,42.728586775618695,0.0,110.96289325246329,0.0,29791.88732837659,22744.768825614865,-0.0,0.0,42.728586775618695,110.96289325246329
A1,'Ansfelden Nord',162316.504436048,0.0,0.0,48225.58896718505,0.0,137729.45647842763,0.0,1.0,1.0,0.0,400.0,0.0,110.96289325246329,0.0,124.15126268774617,0.0,48225.58896718505,137729.45647842763,1.0,400.0,110.96289325246329,124.15126268774617
A1,'Ansfelden Süd',162320.75373815486,1.0,0.0,46681.64620523784,46681.64620523784,108599.64670259575,108599.64670259575,1.0,1.0,1.0,325.79894010778725,325.79894010778725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Nord',173899.962969708,0.0,1.0,22478.0,0.0,52074.59618392183,0.0,1.0,1.0,0.0,280.37505123951166,0.0,124.15126268774617,0.0,0.0,0.0,22478.0,52074.59618392183,1.0,280.37505123951166,124.15126268774617,0.0
A1,'Allhaming Süd',173952.69643198498,1.0,1.0,22273.000000000004,22273.000000000004,132032.00498622246,132032.00498622246,1.0,1.0,1.0,271.9447522709212,271.9447522709212,0.0,0.0,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Lindach Süd',203592.17135368893,1.0,0.0,24205.0,24205.0,88500.71292866129,88500.71292866129,1.0,1.0,1.0,389.65340147373007,389.65340147373007,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Lindach Nord',203639.738600817,0.0,0.0,24091.0,0.0,143292.1869458095,0.0,1.0,1.0,0.0,305.7252981496823,0.0,0.0,0.0,124.15126268774617,0.0,24091.0,143292.1869458095,1.0,305.7252981496823,0.0,124.15126268774617
A1,'Hainbach Süd',221873.6654517392,1.0,1.0,16641.0,16641.0,43626.88664049066,43626.88664049066,1.0,1.0,1.0,130.880659921472,130.880659921472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Hainbach Nord',222093.800281812,0.0,1.0,15023.0,0.0,55447.073726717535,0.0,1.0,1.0,0.0,290.4924838678988,0.0,124.15126268774617,0.0,0.0,0.0,15023.0,55447.073726717535,1.0,290.4924838678988,124.15126268774617,0.0
A1,'Straß',234981.9181530464,1.0,1.0,16828.674835497062,16828.674835497062,52286.93331258196,52286.93331258196,1.0,1.0,1.0,138.09730207968786,138.09730207968786,0.0,0.0,18.763497858058038,18.763497858058038,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Wildenhag Nord',235066.348665036,0.0,2.0,17111.546808170722,0.0,44396.07377615938,0.0,1.0,1.0,0.0,78.80511524166354,0.0,0.0,0.0,54.38310608681459,0.0,17111.546808170722,44396.07377615938,1.0,78.80511524166354,0.0,54.38310608681459
A1,'Oberwang',242460.019486016,0.0,1.0,15727.0,0.0,23256.052200310536,0.0,-0.0,0.0,0.0,0.0,0.0,54.38310608681459,0.0,124.1512626877462,0.0,15727.0,23256.052200310536,-0.0,0.0,54.38310608681459,124.1512626877462
A1,'Mondsee',250516.989637787,2.0,0.0,31060.001681777,15333.00079944841,60471.650280388814,35129.25494322937,1.0,1.0,0.0,200.17844869922453,0.0,142.91476054580423,18.763497858058038,124.15126268774614,124.15126268774614,15727.000882328592,25342.39533715945,1.0,200.17844869922453,124.1512626877462,0.0
A1,‘Parkplatz Ölgraben’,260279.124098433,0.0,2.0,18793.0,0.0,36691.95858378413,0.0,1.0,1.0,0.0,110.07587575135238,0.0,0.0,0.0,0.0,0.0,18793.0,36691.95858378413,1.0,110.07587575135238,0.0,0.0
A1,'Vetterbach',261972.4299011484,1.0,2.0,18111.0,18111.0,24972.45872010333,24972.45872010333,1.0,1.0,1.0,199.06863884805614,199.06863884805614,124.15126268774614,124.15126268774614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enzersberg',266135.990207015,0.0,2.0,21891.999995182963,0.0,25643.70256417291,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9311076925187,0.0,21891.999995182963,25643.70256417291,-0.0,0.0,0.0,76.9311076925187
A1,'Salzburger Vorland',268866.709267308,1.0,2.0,21776.0,21776.0,38740.09283187072,38740.09283187072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.22027849561215,116.22027849561215,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Söllheim',277761.8444693356,1.0,0.0,28864.53746412181,28864.53746412181,82339.63927518326,82339.63927518326,1.0,1.0,1.0,363.2391963211619,363.2391963211619,116.22027849561215,116.22027849561215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kasern',279165.959129779,0.0,0.0,38922.8495638266,0.0,101432.70404041585,0.0,1.0,1.0,0.0,257.07795712602007,0.0,76.9311076925187,0.0,124.15126268774617,0.0,38922.8495638266,101432.70404041585,1.0,257.07795712602007,76.9311076925187,124.15126268774617
A1,'Walserberg Nord',291924.308206547,0.0,0.0,12964.000000008587,0.0,33079.84748626592,0.0,1.0,1.0,0.0,223.39080514654393,0.0,124.15126268774617,0.0,0.0,0.0,12964.000000008587,33079.84748626592,1.0,223.39080514654393,124.15126268774617,0.0
A1,'Walserberg Süd',292024.9587453794,1.0,0.0,14880.00000000295,14880.00000000295,866.4299233484943,866.4299233484943,1.0,1.0,1.0,2.599289770045483,2.599289770045483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Glanegg/West',1770.48717284199,0.0,2.0,30225.0,0.0,10702.59495982983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10778487948949,0.0,30225.0,10702.59495982983,-0.0,0.0,0.0,32.10778487948949
A10,'Untersberg/Ost',1898.0363624747013,1.0,2.0,30061.000000000004,30061.000000000004,79010.53992075191,79010.53992075191,1.0,1.0,1.0,112.88035707450956,112.88035707450956,0.0,0.0,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Bruderloch',15039.738222152006,1.0,2.0,24652.0,24652.0,55144.783875779045,55144.783875779045,1.0,1.0,1.0,289.5856143150833,289.5856143150833,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Golling Ost',26224.385284414508,1.0,0.0,19647.000947721,19647.000947721,83619.98278708423,83619.98278708423,1.0,1.0,1.0,215.92972133993302,215.92972133993302,0.0,0.0,34.930227021319666,34.930227021319666,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Golling West',26258.7424632438,0.0,0.0,19875.000668287423,0.0,97340.81805238585,0.0,1.0,1.0,0.0,324.130239036647,0.0,32.10778487948949,0.0,0.0,0.0,19875.000668287423,97340.81805238585,1.0,324.130239036647,32.10778487948949,0.0
A10,'Werfen',37817.9338569016,0.0,2.0,19354.0,0.0,44743.31804657062,0.0,1.0,1.0,0.0,104.59374261914655,0.0,0.0,0.0,29.636211520565297,0.0,19354.0,44743.31804657062,1.0,104.59374261914655,0.0,29.636211520565297
A10,'Klausgraben West’,47504.5194915941,0.0,2.0,16224.0,0.0,31431.033067450226,0.0,0.0,0.0,0.0,0.0,0.0,29.636211520565297,0.0,123.92931072291597,0.0,16224.0,31431.033067450226,0.0,0.0,29.636211520565297,123.92931072291597
A10,'Klausgraben Ost’,47504.98251388223,1.0,2.0,16076.0,16076.0,29740.34522214217,29740.34522214217,1.0,0.0,0.0,0.0,0.0,34.930227021319666,34.930227021319666,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Eben Nord',56754.9032721997,2.0,0.0,31554.16119307871,15556.997933878209,29667.927073450006,71.9471637283949,1.0,1.0,0.0,167.90513917893384,0.0,124.15126268774628,0.0,45.24990472916248,0.2158414911851847,15997.1632592005,29595.979909721613,1.0,167.90513917893384,124.15126268774628,45.03406323797729
A10,'Eben Süd',56778.0270021231,2.0,0.0,31555.3674870556,15557.95086744994,63864.36698273086,63790.38299445409,-0.0,1.0,1.0,315.52241167110844,315.52241167110844,248.08057341066214,124.15126268774617,124.15126268774628,0.0,15997.416619605658,73.98398827676816,-0.0,0.0,123.92931072291597,124.15126268774628
A10,'Rohr',68791.6930993305,0.0,2.0,10976.0,0.0,26372.39981658969,0.0,0.0,0.0,0.0,0.0,0.0,45.03406323797729,0.0,124.15126268774635,0.0,10976.0,26372.39981658969,0.0,0.0,45.03406323797729,124.15126268774635
A10,'Tauernalm',77278.9218622281,2.0,0.0,21522.867721662766,10619.213162511443,62621.10903795552,44112.74691892978,1.0,2.0,1.0,312.23043129279813,132.55408224797452,124.36710417893154,0.2158414911851847,0.0,0.0,10903.654559151322,18508.36211902574,1.0,179.67634904482358,124.15126268774635,0.0
A10,'Lungau',95447.7334893185,0.0,0.0,10877.0,0.0,39524.43281357246,0.0,1.0,1.0,0.0,118.57329844071738,0.0,0.0,0.0,0.0,0.0,10877.0,39524.43281357246,1.0,118.57329844071738,0.0,0.0
A10,'Lanschütz',98049.1739721768,1.0,1.0,10558.5,10558.5,33491.7098286983,33491.7098286983,1.0,1.0,1.0,86.9897680853389,86.9897680853389,0.0,0.0,13.48536140075602,13.48536140075602,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Rennweg',109897.179457003,0.0,2.0,6878.0,0.0,19876.6578731468,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.629973619440285,0.0,6878.0,19876.6578731468,-0.0,0.0,0.0,59.629973619440285
A10,'Ried’,113909.24397676944,1.0,2.0,7303.0,7303.0,13765.28940829897,13765.28940829897,1.0,0.0,-0.0,0.0,0.0,13.48536140075602,13.48536140075602,54.78122962565293,54.78122962565293,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Eisentratten',123333.651349287,2.0,0.0,14181.0,7303.0,41606.55508905694,23123.34435403108,-0.0,0.0,-0.0,0.0,0.0,114.41120324509322,54.78122962565293,239.23086851226407,124.15126268774617,6877.999999999999,18483.210735025867,-0.0,0.0,59.629973619440285,115.07960582451788
A10,'Seeboden',139165.05238586848,1.0,2.0,14455.0,14455.0,36156.36436141982,36156.36436141982,1.0,1.0,1.0,176.5649771260157,176.5649771260157,124.15126268774617,124.15126268774617,56.05537864598995,56.05537864598995,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Wolfsberg',139712.580635197,0.0,2.0,14500.0,0.0,47498.89492913899,0.0,1.0,1.0,0.0,257.57629061193484,0.0,115.07960582451788,0.0,0.0,0.0,14500.0,47498.89492913899,1.0,257.57629061193484,115.07960582451788,0.0
A10,'Kamering',151671.57758871172,1.0,2.0,14749.703862513725,14749.703862513725,22698.62801391875,22698.62801391875,1.0,0.0,-0.0,0.0,0.0,56.05537864598995,56.05537864598995,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Feistritz an der Drau',159366.182248405,2.0,0.0,29679.0,14750.0,122093.03941770023,63411.31572098375,1.0,2.0,1.0,490.4303809408469,314.38520985069744,124.15126268774617,124.15126268774617,0.0,0.0,14929.0,58681.72369671648,1.0,176.04517109014944,0.0,0.0
A11,'St. Niklas/Nord',2126.475415772853,1.0,2.0,7502.999999999998,7502.999999999998,10409.086151425914,10409.086151425914,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,31.227258454277745,31.227258454277745,0.0,0.0,0.0,0.0,0.0,0.0
A11,'Rosegg',9063.09153694166,2.0,0.0,9108.5,4802.0,19444.034231287984,11637.993490520132,1.0,2.0,1.0,89.55936114814169,66.14123892583814,31.227258454277745,31.227258454277745,0.0,0.0,4306.5,7806.040740767851,1.0,23.418122222303555,0.0,0.0
A12,'Langkampfen Süd',2098.380581805528,1.0,2.0,11349.585916642442,11349.585916642442,27244.807627465067,27244.807627465067,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,81.73442288239521,81.73442288239521,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Angath Süd',14100.9363699928,2.0,0.0,39222.99999999994,19314.99999999997,56148.108726317056,3.820475553803405,1.0,1.0,-0.0,44.29341537450813,0.0,81.73442288239521,81.73442288239521,205.88533368683824,81.74588430905662,19907.99999999997,56144.28825076325,1.0,44.29341537450813,0.0,124.13944937778163
A12,'Angath Nord',14101.9253618524,2.0,0.0,39222.99999999994,19314.99999999997,86003.91804074345,85999.98027075526,0.0,1.0,1.0,339.7458251213224,339.7458251213224,205.88533368683824,81.74588430905662,124.15126268774617,0.0,19907.99999999997,3.93776998818332,0.0,0.0,124.13944937778163,124.15126268774617
A12,'Münster Nord',35800.7780144102,0.0,1.0,18334.0,0.0,79565.35290639894,0.0,1.0,1.0,0.0,362.847321406943,0.0,124.15126268774617,0.0,0.0,0.0,18334.0,79565.35290639894,1.0,362.847321406943,124.15126268774617,0.0
A12,'Münster Süd',36364.41054713728,1.0,1.0,18162.0,18162.0,51027.09845672941,51027.09845672941,1.0,1.0,1.0,153.08129537018823,153.08129537018823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Vomp',50412.174685648846,1.0,0.0,24431.999999991072,24431.999999991072,22234.35630739686,22234.35630739686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.70306892219058,66.70306892219058,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Weer',54863.9041356906,0.0,0.0,24110.000189607712,0.0,91922.39487971723,0.0,1.0,1.0,0.0,275.7671846391517,0.0,0.0,0.0,0.0,0.0,24110.000189607712,91922.39487971723,1.0,275.7671846391517,0.0,0.0
A12,'Weer Süd',54962.42769551398,1.0,1.0,24141.001987531265,24141.001987531265,44418.90300224902,44418.90300224902,1.0,1.0,1.0,199.95977792893765,199.95977792893765,66.70306892219058,66.70306892219058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Volders/Karlskirche',64162.31571697871,1.0,2.0,27543.0,27543.0,89230.8737530959,89230.8737530959,1.0,1.0,1.0,267.6926212592877,267.6926212592877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Hall in Tirol',66219.4051681823,0.0,2.0,28148.000000002427,0.0,63926.9286125208,0.0,1.0,1.0,0.0,191.7807858375624,0.0,0.0,0.0,0.0,0.0,28148.000000002427,63926.9286125208,1.0,191.7807858375624,0.0,0.0
A12,'Ampaß',72190.0469737862,0.0,0.0,35539.999996608014,0.0,42439.32195018204,0.0,1.0,1.0,0.0,127.31796585054613,0.0,0.0,0.0,0.0,0.0,35539.999996608014,42439.32195018204,1.0,127.31796585054613,0.0,0.0
A12,'Sieglanger',80360.78243322166,1.0,2.0,31124.79343149019,31124.79343149019,96002.72792906982,96002.72792906982,1.0,1.0,1.0,249.44496954335676,249.44496954335676,0.0,0.0,38.56321424385273,38.56321424385273,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Kematen',85979.7305910282,0.0,2.0,27475.052704552163,0.0,75774.45683256471,0.0,1.0,1.0,0.0,227.32337049769413,0.0,0.0,0.0,0.0,0.0,27475.052704552163,75774.45683256471,1.0,227.32337049769413,0.0,0.0
A12,'Zirl-Inzing',91908.2028374514,0.0,1.0,20799.0,0.0,24661.258850671245,0.0,1.0,1.0,0.0,73.98377655201374,0.0,0.0,0.0,0.0,0.0,20799.0,24661.258850671245,1.0,73.98377655201374,0.0,0.0
A12,'Pettnau',95783.0097550487,2.0,0.0,37922.0,19033.0,43167.595054596866,28529.349481297813,-0.0,0.0,-0.0,0.0,0.0,38.56321424385273,38.56321424385273,168.06599940764312,124.15126268774617,18889.0,14638.245573299051,-0.0,0.0,0.0,43.914736719896965
A12,'Telfs Süd',103277.71618107129,1.0,2.0,13364.77793940172,13364.77793940172,40593.43969968125,40593.43969968125,1.0,1.0,1.0,245.93158178678993,245.93158178678993,124.15126268774617,124.15126268774617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Telfs Nord',103285.022651291,0.0,2.0,14213.46393941228,0.0,21325.917954749177,0.0,-0.0,0.0,0.0,0.0,0.0,43.914736719896965,0.0,107.8924905841445,0.0,14213.46393941228,21325.917954749177,-0.0,0.0,43.914736719896965,107.8924905841445
A12,'Haiming Süd',118464.44052611433,1.0,2.0,10702.0,10702.0,32071.44946573905,32071.44946573905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21434839721714,96.21434839721714,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Imst Süd',133448.2984338601,1.0,2.0,9240.0,9240.0,3679.211043330161,3679.211043330161,1.0,0.0,-0.0,0.0,0.0,96.21434839721714,96.21434839721714,107.25198152720762,107.25198152720762,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Imst Nord',133786.71793032,0.0,2.0,10262.0,0.0,62601.679390679135,0.0,1.0,1.0,0.0,295.6975287561819,0.0,107.8924905841445,0.0,0.0,0.0,10262.0,62601.679390679135,1.0,295.6975287561819,107.8924905841445,0.0
A12,'Mils',135439.213500597,2.0,0.0,19502.000000000833,9240.000000000804,21880.454342200093,18488.87243376361,0.0,1.0,1.0,162.71859882849844,162.71859882849844,107.25198152720762,107.25198152720762,10.17474572530945,0.0,10262.00000000003,3391.5819084364844,0.0,0.0,0.0,10.17474572530945
A12,'Kronburg Zams',142654.069747162,0.0,2.0,10312.0,0.0,14879.919522915665,0.0,1.0,1.0,0.0,54.81450429405645,0.0,10.17474572530945,0.0,0.0,0.0,10312.0,14879.919522915665,1.0,54.81450429405645,10.17474572530945,0.0
A13,'Patsch',6206.23253742273,0.0,2.0,21023.0,0.0,26094.725326847616,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.28417598054286,0.0,21023.0,26094.725326847616,-0.0,0.0,0.0,78.28417598054286
A13,'Europabrücke',8216.48207038687,2.0,0.0,41638.0,20615.0,32388.52662410629,23936.231437805265,-0.0,0.0,-0.0,0.0,0.0,78.28417598054286,0.0,175.44975585286173,71.8086943134158,21023.0,8452.295186301024,-0.0,0.0,78.28417598054286,103.64106153944593
A13,'Gschleirs',14022.01964928701,1.0,2.0,14822.0,14822.0,8546.704281737466,8546.704281737466,1.0,0.0,-0.0,0.0,0.0,71.8086943134158,71.8086943134158,97.4488071586282,97.4488071586282,0.0,0.0,0.0,0.0,0.0,0.0
A13,'Matrei West',16740.4669423396,0.0,0.0,15161.0,0.0,25846.426928735076,0.0,1.0,1.0,0.0,176.08693476223453,0.0,103.64106153944593,0.0,5.093407563416637,0.0,15161.0,25846.426928735076,1.0,176.08693476223453,103.64106153944593,5.093407563416637
A13,'Matrei Ost',16905.1340338969,2.0,0.0,29983.0,14822.0,16734.88229651622,16235.578741496183,-0.0,1.0,1.0,101.31467368781004,101.31467368781004,102.54221472204483,97.4488071586282,51.43218792378346,44.84086969530671,15161.0,499.30355502003806,-0.0,0.0,5.093407563416637,6.5913182284767515
A13,'Wipptalerhof Ost',22381.98558614899,1.0,2.0,10896.000000000471,10896.000000000471,2559.258804025108,2559.258804025108,1.0,0.0,-0.0,0.0,0.0,44.84086969530671,44.84086969530671,52.51864610738203,52.51864610738203,0.0,0.0,0.0,0.0,0.0,0.0
A13,'Wipptalerhof West',22510.6658632038,0.0,2.0,11615.000000000608,0.0,13021.650439480618,0.0,-0.0,0.0,0.0,0.0,0.0,6.5913182284767515,0.0,45.65626954691861,0.0,11615.000000000608,13021.650439480618,-0.0,0.0,6.5913182284767515,45.65626954691861
A13,'Plon',23556.38848814284,1.0,2.0,10896.000000525348,10896.000000525348,9061.729580812427,9061.729580812427,1.0,0.0,-0.0,0.0,0.0,52.51864610738203,52.51864610738203,79.70383484981932,79.70383484981932,0.0,0.0,0.0,0.0,0.0,0.0
A13,'Nößlach',27714.6711516779,2.0,1.0,23614.719600115088,11586.803224894726,15947.459093046526,3428.791007852329,-0.0,0.0,-0.0,0.0,0.0,125.36010439673792,79.70383484981932,173.2024816758775,89.9902078733763,12027.916375220364,12518.668085194196,-0.0,0.0,45.65626954691861,83.2122738025012
A13,'Gries Ost',29194.281593531843,1.0,0.0,11601.99774413572,11601.99774413572,11387.018271456627,11387.018271456627,1.0,0.0,-0.0,0.0,0.0,89.9902078733763,89.9902078733763,124.1512626877462,124.1512626877462,0.0,0.0,0.0,0.0,0.0,0.0
A13,'Gries West',29475.082108025,0.0,0.0,12036.99974796117,0.0,4238.013247571624,0.0,-0.0,0.0,0.0,0.0,0.0,83.2122738025012,0.0,95.92631354521608,0.0,12036.99974796117,4238.013247571624,-0.0,0.0,83.2122738025012,95.92631354521608
A13,'Brennersee - Fröhlich',32553.8800139104,0.0,2.0,12036.999999999998,0.0,7411.89807862851,0.0,-0.0,0.0,0.0,0.0,0.0,95.92631354521608,0.0,118.16200778110161,0.0,12036.999999999998,7411.89807862851,-0.0,0.0,95.92631354521608,118.16200778110161
A13,'Brennersee',33383.1640141658,0.0,0.0,12037.0,0.0,1996.4183022148509,0.0,-0.0,0.0,0.0,0.0,0.0,118.16200778110161,0.0,124.15126268774617,0.0,12037.0,1996.4183022148509,-0.0,0.0,118.16200778110161,124.15126268774617
A13,'Brennerpaß',34101.6339834305,2.0,0.0,23639.0,11602.0,2518.35924678212,788.7146427742703,1.0,2.0,1.0,255.85760311583874,126.51740661606901,248.30252537549237,124.1512626877462,0.0,0.0,12037.0,1729.6446040078497,1.0,129.34019649976972,124.15126268774617,0.0
A14,'Hörbranz’,243.611315270031,2.0,1.0,11914.47538487758,0.0,580.5002038524873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7415006115574618,0.0,11914.47538487758,580.5002038524873,-0.0,0.0,0.0,1.7415006115574618
