Time of calculation: 20210928-125703; value of objective: -1170.8325459187301;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.011; mu=0.15; tf_at_peak=0.14;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,energy_demand,energy_demand_0,pXi_dir,pYi_dir,pYi_dir_0,pE_charged,pE_charged_0,pE_input,pE_input_0,pE_output,pE_output_0,traffic_flow_1,energy_demand_1,pYi_dir_1,pE_charged_1,pE_input_1,pE_output_1
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.0,12193.0,59974.3253495514,45433.2359044547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.854069155746375,10.495077493929037,13297.0,14541.0894450967,0.0,0.0,0.0,3.358991661817338
A1,'Steinhäusl',32.7,2.0,0.0,63195.9999999991,31485.9999999993,111561.5048226672,34431.8825500717,0.0,0.0,0.0,0.0,0.0,13.854069155746375,10.495077493929037,39.6247767697825,18.4488423629956,31709.9999999998,77129.6222725955,0.0,0.0,3.358991661817338,21.1759344067869
A1,'Kesselhof',44.88,1.0,1.0,30234.9999967191,0.0,109130.955699818,0.0,0.0,0.0,0.0,0.0,0.0,21.1759344067869,0.0,46.38518517344486,0.0,30234.9999967191,109130.955699818,0.0,0.0,21.1759344067869,46.38518517344486
A1,'Kirchstetten',44.88,0.0,1.0,29897.9999954276,29897.9999954276,72732.0809427628,72732.0809427628,0.0,0.0,0.0,0.0,0.0,18.4488423629956,18.4488423629956,35.249953060773805,35.249953060773805,0.0,0.0,0.0,0.0,0.0,0.0
A1,'St. Pölten',62.9,2.0,1.0,71148.0,35583.0,227454.8494341069,128422.417400266,0.0,0.0,0.0,0.0,0.0,81.63513823421866,35.249953060773805,134.17720845349737,64.91553148023524,35565.0,99032.4320338409,0.0,0.0,46.38518517344486,69.26167697326211
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,136934.360376389,0.0,0.0,0.0,0.0,0.0,0.0,69.26167697326211,0.0,100.89351422020808,0.0,29188.0,136934.360376389,0.0,0.0,69.26167697326211,100.89351422020808
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,78562.3321961741,78562.3321961741,0.0,0.0,0.0,0.0,0.0,64.91553148023524,64.91553148023524,83.06343021755146,83.06343021755146,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,60488.0749227046,60488.0749227046,0.0,0.0,0.0,0.0,0.0,83.06343021755146,83.06343021755146,97.03617552469622,97.03617552469622,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.4044508388,0.0,104129.250667749,0.0,1.0,3.0,0.0,124.9473711244581,0.0,100.89351422020808,0.0,0.0,0.0,27161.4044508388,104129.250667749,3.0,124.9473711244581,100.89351422020808,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.0000000002,26898.0000000002,72226.1001687065,72226.1001687065,0.0,0.0,0.0,0.0,0.0,97.03617552469622,97.03617552469622,113.7204046636676,113.7204046636676,0.0,0.0,0.0,0.0,0.0,0.0
